id,lang_name,word,japanese
4557,fr,belles,綺麗な
4558,fr,oû,若しくは
4559,fr,apporte,もたらします
4560,fr,grandes,すごい
4561,fr,morceau,ピース
4562,fr,bobby,ボビー
4563,fr,bougez,動き
4564,fr,amène,持って来ます
4565,fr,interdit,禁止されている
4566,fr,présence,プレゼンス
4567,fr,récupérer,回復します
4568,fr,quelles,何
4569,fr,manqué,欠如
4570,fr,cou,首
4571,fr,venait,持っていました
4572,fr,étage,床
4573,fr,regard,外観
4574,fr,bouger,動き
4575,fr,finalement,最後に
4576,fr,couper,切る
4577,fr,urgence,緊急
4578,fr,perds,失う
4579,fr,points,点数
4580,fr,meurt,ダイス
4581,fr,partons,休暇
4582,fr,troisième,第三
4583,fr,savons,知っています
4584,fr,folie,狂気
4585,fr,ancien,前者
4586,fr,chante,歌わ
4587,fr,obtenir,取得する
4588,fr,répète,もう一回言って
4589,fr,toit,ルーフ
4590,fr,humains,人間
4591,fr,robert,ロバート
4592,fr,jardin,庭園
4593,fr,métier,ジョブ
4594,fr,poche,ポーチド
4595,fr,méchant,平均
4596,fr,paradis,パラダイス
4597,fr,proche,閉じる
4598,fr,rejoindre,再結合
4599,fr,lors,それから
4600,fr,nombre,数
4601,fr,crains,恐れ
4602,fr,règle,ルール
4603,fr,frapper,ヒット
4604,fr,intention,意図
4605,fr,succès,成功
4606,fr,forte,強い
4607,fr,gentille,種類
4608,fr,campagne,田舎
4609,fr,raisons,理由
4610,fr,malgré,にもかかわらず
4611,fr,alcool,アルコール
4612,fr,regardé,見えました
4613,fr,jerry,ジェリー
4614,fr,billets,切符売場
4615,fr,fantastique,ファンタスティック
4616,fr,lee,風下
4617,fr,théâtre,劇場
4618,fr,vôtre,君の
4619,fr,samedi,土曜日
4620,fr,pluie,雨
4621,fr,fermé,閉まっている
4622,fr,relation,関係
4623,fr,frappé,ヒット
4624,fr,restaurant,飲食店
4625,fr,douce,新鮮な
4626,fr,maladie,疾患
4627,fr,parlait,話し中
4628,fr,raté,逃しました
4629,fr,casse,壊れた
4630,fr,dessous,未満
4631,fr,pourrai,たぶん......だろう
4632,fr,victoire,勝利
4633,fr,voudrait,でしょう
4634,fr,remarqué,注意
4635,fr,assurer,確保
4636,fr,pleure,泣く
4637,fr,bouteille,ボトル
4638,fr,gare,駅
4639,fr,carrière,キャリア
4640,fr,sentiments,思い
4641,fr,suivi,モニタリング
4642,fr,vies,生活
4643,fr,fiston,息子
4644,fr,vendu,販売
4645,fr,attendant,その間に
4646,fr,pourras,できます
4647,fr,amoureuse,恋愛中
4648,fr,mens,男性用
4649,fr,falloir,する必要がある
4650,fr,chinois,中国の
4651,fr,étranger,外国の
4652,fr,appelait,呼ばれます
4653,fr,assure,分確保
4654,fr,étant,であること
4655,fr,queue,尾
4656,fr,odeur,臭い
4657,fr,enlève,削除し
4658,fr,produit,製品
4659,fr,meurs,死にます
4660,fr,secrets,秘密
4661,fr,pression,圧力
4662,fr,fatigué,疲れました
4663,fr,aies,HAST
4664,fr,plage,ビーチ
4665,fr,okay,はい
4666,fr,animal,動物
4667,fr,frappe,ヒット
4668,fr,montagne,山
4669,fr,coffre,胸
4670,fr,passage,通路
4671,fr,suivant,以下
4672,fr,signal,信号
4673,fr,discours,スピーチ
4674,fr,cents,セント
4675,fr,claire,クレア
4676,fr,g,グラム
4677,fr,rivière,川
4678,fr,costume,スーツ
4679,fr,prendra,とる
4680,fr,souhaite,願い
4681,fr,hasard,危険
4682,fr,journaux,新聞
4683,fr,aveugle,盲検
4684,fr,lis,リリー
4685,fr,demandez,頼みます
4686,fr,retraite,退職
4687,fr,afin,に
4688,fr,vendredi,金曜日
4689,fr,van,バン
4690,fr,auraient,でしょう
4691,fr,obligé,強制
4692,fr,major,スタッフ
4693,fr,neige,雪
4694,fr,remercier,感謝
4695,fr,fusil,マスケット銃
4696,fr,gardes,警備員
4697,fr,faible,低いです
4698,fr,pauvres,貧しいです
4699,fr,noirs,黒
4700,fr,gâteau,ケーキ
4701,fr,cesse,絶えず
4702,fr,parfaitement,完全に
4703,fr,excuses,謝罪
4704,fr,viande,肉
4705,fr,ministre,牧師
4706,fr,univers,宇宙
4707,fr,vienne,ウィーン
4708,fr,utile,有用
4709,fr,demandais,尋ね
4710,fr,crétin,脳たりん
4711,fr,gaffe,失策
4712,fr,cache,隠されました
4713,fr,disant,格言
4714,fr,décider,決めます
4715,fr,dort,スリープ
4716,fr,gaz,ガス
4717,fr,blancs,白人
4718,fr,connaissance,知識
4719,fr,vouliez,欲しいです
4720,fr,jake,ジェイク
4721,fr,vidéo,ビデオ
4722,fr,bataille,戦い
4723,fr,vive,ビバ
4724,fr,anna,アンナ
4725,fr,martin,マーティン
4726,fr,iui,IUI
4727,fr,os,骨
4728,fr,entend,聞こえ
4729,fr,jeux,ゲーム
4730,fr,will,意志
4731,fr,verras,見る
4732,fr,date,日付
4733,fr,échapper,逃れる
4734,fr,naissance,誕生
4735,fr,droits,権利
4736,fr,assassin,暗殺者
4737,fr,attendu,予想
4738,fr,montez,マウント
4739,fr,nouvel,新着
4740,fr,pensent,考えます
4741,fr,génie,天才
4742,fr,sérieusement,ひどく
4743,fr,cible,目標
4744,fr,prépare,作ります
4745,fr,agir,行為へ
4746,fr,militaire,軍事的
4747,fr,futur,未来
4748,fr,attraper,捕まえる
4749,fr,bal,玉
4750,fr,europe,ヨーロッパ
4751,fr,californie,カリフォルニア
4752,fr,donnez,与える
4753,fr,cousin,いとこ
4754,fr,vert,緑
4755,fr,poids,重量
4756,fr,volonté,意志
4757,fr,ventre,腹
4758,fr,accepte,容認されました
4759,fr,amené,持って来ます
4760,fr,recevoir,受信します
4761,fr,inquiétez,心配
4762,fr,perd,失います
4763,fr,autrement,他の
4764,fr,informations,ニュース
4765,fr,titre,題名
4766,fr,célèbre,人気のあります
4767,fr,couple,カップル
4768,fr,sexy,セクシー
4769,fr,serons,意志
4770,fr,certaine,いくつか
4771,fr,parlons,LETの話
4772,fr,star,星
4773,fr,étoiles,出演者
4774,fr,rome,ローマ
4775,fr,los,骨
4776,fr,répondu,答え
4777,fr,resté,残り
4778,fr,charmant,魅力的な
4779,fr,puissant,強いです
4780,fr,zéro,ゼロ
4781,fr,genoux,膝
4782,fr,mine,私の
4783,fr,couilles,ボール
4784,fr,pilote,パイロット
4785,fr,maria,マリア
4786,fr,style,スタイル
4787,fr,ramène,思い出させます
4788,fr,voulons,をしたい
4789,fr,embrasser,キスをする
4790,fr,amener,鉛
4791,fr,valeur,値
4792,fr,fortune,幸運
4793,fr,reprendre,履歴書
4794,fr,revenez,リターン
4795,fr,vieil,古い
4796,fr,walter,ウォルター
4797,fr,servi,務め
4798,fr,arrivés,到着した
4799,fr,lève,調査
4800,fr,voleur,泥棒
4801,fr,côtés,両側
4802,fr,chris,クリス
4803,fr,note,注意
4804,fr,préféré,好む
4805,fr,couché,層
4806,fr,milliers,数千
4807,fr,aéroport,空港
4808,fr,prévenir,防ぐ
4809,fr,château,城
4810,fr,apparemment,明らかに
4811,fr,gardez,保つ
4812,fr,privé,民間
4813,fr,détails,細部
4814,fr,larry,ラリー
4815,fr,direct,直接
4816,fr,reposer,残り
4817,fr,commande,順序付けられました
4818,fr,cherchez,見ること
4819,fr,fer,鉄
4820,fr,conduit,パイプ
4821,fr,conscience,意識
4822,fr,oreilles,耳
4823,fr,conversation,会話
4824,fr,regardes,外観
4825,fr,joues,演奏する
4826,fr,ennemis,敵
4827,fr,attendent,待つ
4828,fr,article,論文
4829,fr,dieux,神々
4830,fr,talent,才能
4831,fr,aise,イージー
4832,fr,poulet,チキン
4833,fr,passée,過去
4834,fr,comprend,備えます
4835,fr,gorge,喉
4836,fr,feras,なかれ
4837,fr,tribunal,裁判所
4838,fr,découvrir,発見する
4839,fr,agréable,楽しいです
4840,fr,jette,スロー
4841,fr,test,テスト
4842,fr,emmerde,面倒
4843,fr,détruit,破壊
4844,fr,nerveux,ナーバス
4845,fr,saint,聖なる
4846,fr,marrant,おもしろいです
4847,fr,joindre,加わります
4848,fr,sentiment,感じ
4849,fr,lance,槍
4850,fr,humaine,人間
4851,fr,acte,行為
4852,fr,jane,ジェーン
4853,fr,pis,乳房
4854,fr,enculé,下劣な男
4855,fr,tuée,殺されました
4856,fr,saura,わかるでしょう
4857,fr,doigt,指
4858,fr,pourrez,できる
4859,fr,passera,通過します
4860,fr,horreur,ホラー
4861,fr,comptes,アカウント
4862,fr,dernières,最新
4863,fr,violence,暴力
4864,fr,fumer,タバコを吸う
4865,fr,invités,ゲスト
4866,fr,parlais,話し中
4867,fr,job,ジョブ
4868,fr,salon,リビングルーム
4869,fr,défendre,守る
4870,fr,mariés,既婚
4871,fr,rock,岩
4872,fr,apporter,持ってくる
4873,fr,coupé,切り落とさ
4874,fr,repos,残り
4875,fr,paquet,パッケージ
4876,fr,page,ページ
4877,fr,utilise,用途
4878,fr,victimes,犠牲者
4879,fr,sage,賢い
4880,fr,aidé,助けて
4881,fr,intelligent,賢いです
4882,fr,ombre,影
4883,fr,vache,牛
4884,fr,désert,砂漠
4885,fr,forêt,森林
4886,fr,parfaite,パーフェクト
4887,fr,tombée,秋
4888,fr,extérieur,外側
4889,fr,entré,の間に
4890,fr,série,シリーズ
4891,fr,concerne,心配している
4892,fr,paroles,歌詞
4893,fr,dira,伝えます
4894,fr,it,それ
4895,fr,champion,チャンピオン
4896,fr,fbi,FBI
4897,fr,lundi,月曜
4898,fr,moteur,エンジン
4899,fr,ouverte,開かれました
4900,fr,mince,薄い
4901,fr,al,アル
4902,fr,russe,ロシア
4903,fr,grandi,大人
4904,fr,rappelles,思い出します
4905,fr,dormi,眠っていました
4906,fr,ordinateur,コンピューター
4907,fr,in,に
4908,fr,angeles,ロサンゼルス
4909,fr,accepté,容認されました
4910,fr,désormais,今後
4911,fr,acteur,俳優
4912,fr,membres,メンバー
4913,fr,trouvée,ました
4914,fr,pete,ピート
4915,fr,surpris,驚きました
4916,fr,miracle,奇跡
4917,fr,vole,飛ぶ
4918,fr,manquer,不足へ
4919,fr,franchement,端的
4920,fr,apprécie,感謝する
4921,fr,cigarette,シガレット
4922,fr,chemise,シャツ
4923,fr,mark,マーク
4924,fr,tente,未遂
4925,fr,faisant,作成
4926,fr,billet,チケット
4927,fr,reculez,あとずさりする
4928,fr,moyens,手段
4929,fr,importante,重要
4930,fr,unité,単位
4931,fr,champagne,シャンパン
4932,fr,pensait,思想
4933,fr,www,WWW
4934,fr,partager,シェア
4935,fr,smith,スミス
4936,fr,minuit,真夜中
4937,fr,américaine,アメリカン
4938,fr,courses,レーシング
4939,fr,puissance,パワー
4940,fr,william,ウィリアム
4941,fr,nombreux,数々
4942,fr,réparer,修正へ
4943,fr,caché,隠されました
4944,fr,haute,高い
4945,fr,sommeil,睡眠
4946,fr,essence,ガソリン
4947,fr,riches,リッチ
4948,fr,lac,湖
4949,fr,maire,市長
4950,fr,mode,ファッション
4951,fr,vingt,二十
4952,fr,reviendra,戻ってくるだろう
4953,fr,pousse,シュート
4954,fr,amusant,面白い
4955,fr,passez,スキップ
4956,fr,services,サービス
4957,fr,doc,ドキュメント
4958,fr,rues,街
4959,fr,of,の
4960,fr,risques,リスク
4961,fr,émission,プログラム
4962,fr,leçon,レッスン
4963,fr,annonce,広告
4964,fr,plans,予定
4965,fr,usine,工場
4966,fr,louis,ルイ
4967,fr,imaginer,想像します
4968,fr,chauffeur,運転者
4969,fr,marque,マーク
4970,fr,parc,パーク
4971,fr,épée,剣
4972,fr,fesses,臀部
4973,fr,échange,両替
4974,fr,souvenirs,思い出
4975,fr,créer,作ります
4976,fr,senti,フェルト
4977,fr,signer,符号
4978,fr,artiste,アーティスト
4979,fr,jeté,スロー
4980,fr,réveiller,ウェイク
4981,fr,hiver,冬
4982,fr,également,さらに
4983,fr,hum,ハム
4984,fr,souffle,呼吸
4985,fr,vrais,リアル
4986,fr,arbres,木
4987,fr,saute,飛び上がっ
4988,fr,fuir,逃げる
4989,fr,meme,さえ
4990,fr,battu,打たれました
4991,fr,permission,許可
4992,fr,casser,ブレーク
4993,fr,chicago,シカゴ
4994,fr,allemands,ドイツ人
4995,fr,utilisé,使用中で
4996,fr,mentir,横たわる
4997,fr,souci,心配
4998,fr,é,エド
4999,fr,coûte,費用
5000,fr,paye,支払いました
5001,fr,tres,非常に
5002,fr,offert,自由
5003,fr,sir,お客様
5004,fr,no,番号。
5005,fr,chair,肉
5006,fr,caisse,チェックアウト
5007,fr,supplie,拝み倒します
5008,fr,dégagez,アンタップ
5009,fr,raconté,話しました
5010,fr,andy,アンディ
5011,fr,lunettes,眼鏡
5012,fr,chouette,梟
5013,fr,menteur,うそつき
5014,fr,trouvera,見つけます
5015,fr,semblant,公演
5016,fr,ignorais,無知の
5017,fr,perdue,失われました
5018,fr,whisky,ウィスキー
5019,fr,rentrez,戻ってくる
5020,fr,premiers,最初
5021,fr,pantalon,ズボン
5022,fr,menace,脅威
5023,fr,racontes,語り
5024,fr,douche,シャワー
5025,fr,oiseaux,鳥類
5026,fr,finie,完成
5027,fr,auront,意志
5028,fr,débarrasser,取り除く
5029,fr,membre,メンバー
5030,fr,perte,損失
5031,fr,verrez,見る
5032,fr,front,額
5033,fr,lèvres,唇
5034,fr,mai,五月
5035,fr,fac,ユニ
5036,fr,allo,こんにちは
5037,fr,connaissais,知っていました
5038,fr,gouverneur,知事
5039,fr,monnaie,変化する
5040,fr,chou,キャベツ
5041,fr,achète,購入した
5042,fr,thomas,トーマス
5043,fr,secrétaire,秘書
5044,fr,montré,示します
5045,fr,jones,ジョーンズ
5046,fr,écris,書く
5047,fr,parlent,トーク
5048,fr,chaise,椅子
5049,fr,herbe,草
5050,fr,créé,作成した
5051,fr,manteau,コート
5052,fr,chocolat,チョコレート
5053,fr,pause,休止
5054,fr,côte,海岸
5055,fr,abandonner,放棄します
5056,fr,policier,警察官
5057,fr,patient,患者
5058,fr,dave,デイブ
5059,fr,études,研究
5060,fr,ballon,玉
5061,fr,mène,リード
5062,fr,respire,息をします
5063,fr,mouvement,移動
5064,fr,suicide,自殺
5065,fr,japonais,日本語
5066,fr,accès,アクセス
5067,fr,tienne,あなたのもの
5068,fr,laisserai,休暇
5069,fr,poupée,人形
5070,fr,innocent,無実の
5071,fr,allés,ゴーン
5072,fr,identité,身元
5073,fr,véritable,真
5074,fr,simon,サイモン
5075,fr,devenue,なります
5076,fr,totalement,全く
5077,fr,piège,トラップ
5078,fr,gloire,栄光
5079,fr,pourraient,たぶん......だろう
5080,fr,abri,シェルター
5081,fr,explique,説明します
5082,fr,rapidement,早く
5083,fr,fonctionne,ワークス
5084,fr,boy,男の子
5085,fr,foule,群集
5086,fr,pensées,感想
5087,fr,maisons,家
5088,fr,fantôme,幽霊
5089,fr,source,ソース
5090,fr,lancer,打ち上げ
5091,fr,suit,次の
5092,fr,changement,変化する
5093,fr,choc,ショック
5094,fr,veste,ジャケット
5095,fr,attaquer,攻撃
5096,fr,faveur,好意
5097,fr,oreille,聞く
5098,fr,touchez,接する
5099,fr,malheureusement,不運にも
5100,fr,soudain,突然
5101,fr,tués,あなたは、
5102,fr,bref,要するに
5103,fr,malheur,不幸
5104,fr,portable,ポータブル
5105,fr,chaleur,熱
5106,fr,mensonge,横たわる
5107,fr,répondez,回答
5108,fr,heureusement,幸運なことに
5109,fr,emploi,雇用
5110,fr,lois,法制
5111,fr,nettoyer,掃除
5112,fr,attrape,キャッチ
5113,fr,geste,ジェスチャー
5114,fr,verrai,見る
5115,fr,notes,ノート
5116,fr,plat,皿
5117,fr,etait,ました
5118,fr,corde,ロープ
5119,fr,sacrée,神聖
5120,fr,cherches,見ること
5121,fr,siècle,世紀
5122,fr,etat,状態
5123,fr,distance,距離
5124,fr,refusé,ごみ
5125,fr,mars,行進
5126,fr,saison,シーズン
5127,fr,bel,綺麗な
5128,fr,monté,マウント
5129,fr,idiote,馬鹿
5130,fr,recherches,研究
5131,fr,alerte,警報
5132,fr,ennuie,退屈
5133,fr,christ,キリスト
5134,fr,remonte,トレースされたバック
5135,fr,plaisante,冗談
5136,fr,city,市
5137,fr,bat,ビート
5138,fr,images,画像
5139,fr,voulaient,欲しいです
5140,fr,titres,有価証券
5141,fr,alice,アリス
5142,fr,couverture,毛布
5143,fr,moments,時間
5144,fr,big,大きい
5145,fr,mesure,測定
5146,fr,atteindre,リーチ
5147,fr,singe,モンキー
5148,fr,pistolet,銃
5149,fr,frontière,境界
5150,fr,réel,リアル
5151,fr,réfléchi,反射的
5152,fr,somme,和
5153,fr,agents,エージェント
5154,fr,ours,くま
5155,fr,prisonniers,捕虜
5156,fr,évidemment,明らかに
5157,fr,afrique,アフリカ
5158,fr,allemand,ドイツ人
5159,fr,dan,ダン
5160,fr,couche,層
5161,fr,relations,関係
5162,fr,texas,テキサス
5163,fr,delà,の
5164,fr,celles,それら
5165,fr,navire,輸送する
5166,fr,deviens,なります
5167,fr,bite,コック
5168,fr,laisses,リーシュ
5169,fr,dirige,監督
5170,fr,partenaire,相棒
5171,fr,aube,夜明け
5172,fr,demi,ハーフ
5173,fr,affreux,恐ろしい
5174,fr,camarade,同志
5175,fr,street,通り
5176,fr,inquiéter,心配
5177,fr,tableau,ボード
5178,fr,fatiguée,疲れました
5179,fr,entreprise,ビジネス
5180,fr,demandes,リクエスト
5181,fr,nana,女の子
5182,fr,re,再
5183,fr,coincé,スタックアップ
5184,fr,tenu,希薄な
5185,fr,viré,解雇
5186,fr,suspect,容疑者
5187,fr,reconnais,認めます
5188,fr,ressens,感じます
5189,fr,juif,ユダヤ人の
5190,fr,directement,直接
5191,fr,mexique,メキシコ
5192,fr,cherché,求め
5193,fr,marine,マリン
5194,fr,prisonnier,囚人
5195,fr,finit,終了
5196,fr,howard,ハワード
5197,fr,étoile,星
5198,fr,jean,ジーンズ
5199,fr,convaincre,納得させる
5200,fr,filer,スピン
5201,fr,kevin,ケビン
5202,fr,bosse,バンプ
5203,fr,pousser,押す
5204,fr,protection,保護
5205,fr,signé,符号
5206,fr,crier,エール
5207,fr,rêvé,夢
5208,fr,respirer,息をします
5209,fr,propriétaire,オーナー
5210,fr,prêtre,祭司
5211,fr,donnes,与える
5212,fr,taire,アップ静けさします
5213,fr,permettre,許可証に
5214,fr,prudent,注意深いです
5215,fr,carl,カール
5216,fr,commis,店員
5217,fr,chaîne,鎖
5218,fr,copains,友人
5219,fr,sec,ドライ
5220,fr,cauchemar,悪夢
5221,fr,laver,ウォッシュ
5222,fr,hollywood,ハリウッド
5223,fr,jeff,ジェフ
5224,fr,réfléchis,考え深いです
5225,fr,trompe,だまさ
5226,fr,hais,嫌い
5227,fr,immeuble,建物
5228,fr,supporter,サポート
5229,fr,soi,自己
5230,fr,bagages,荷物
5231,fr,tir,シュート
5232,fr,traverser,横切ること
5233,fr,commissaire,コミッショナー
5234,fr,mac,マック
5235,fr,donnerai,与える
5236,fr,reviendrai,リターン
5237,fr,larmes,涙
5238,fr,déranger,気にします
5239,fr,Arthur,アーサー
5240,fr,pigé,cottoned
5241,fr,réserve,予備
5242,fr,adam,アダム
5243,fr,volant,飛行
5244,fr,uniforme,ユニフォーム
5245,fr,st,ST
5246,fr,croient,信じます
5247,fr,différents,異なります
5248,fr,souffrir,苦しみます
5249,fr,maudit,くそー
5250,fr,valise,スーツケース
5251,fr,prendrai,取る
5252,fr,assurance,保険
5253,fr,abandonné,捨てられました
5254,fr,dames,女性
5255,fr,lendemain,翌日
5256,fr,navré,がっくり
5257,fr,prennent,取る
5258,fr,sénateur,上院議員
5259,fr,roule,ロール
5260,fr,montagnes,山岳
5261,fr,lapin,ウサギ
5262,fr,juifs,ユダヤ人の
5263,fr,amuse,おもしろがりました
5264,fr,espérais,望みました
5265,fr,fleur,花
5266,fr,merveilleuse,素晴らしい
5267,fr,tournée,旅行
5268,fr,scott,スコット
5269,fr,information,情報
5270,fr,foyer,家
5271,fr,tourné,投入
5272,fr,personnage,キャラクター
5273,fr,permettez,許します
5274,fr,amitié,友情
5275,fr,hâte,速攻
5276,fr,opinion,意見
5277,fr,curieux,奇妙な
5278,fr,concert,コンサート
5279,fr,enfance,子供時代
5280,fr,extraordinaire,素晴らしいです
5281,fr,davantage,もっと
5282,fr,saviez,知っていました
5283,fr,chargé,充電
5284,fr,porc,豚肉
5285,fr,recommence,再開する
5286,fr,chèque,小切手
5287,fr,piano,ピアノ
5288,fr,jouez,演奏する
5289,fr,océan,海洋
5290,fr,ayant,ました
5291,fr,go,行きます
5292,fr,pattes,足
5293,fr,ravie,感激
5294,fr,trace,痕跡
5295,fr,réveillé,目を覚ます
5296,fr,miles,マイル
5297,fr,soupe,スープ
5298,fr,sucre,シュガー
5299,fr,écoutes,劇
5300,fr,vierge,バージン
